usuario_id,publicaciones,likes_recibidos,comentarios_recibidos,seguidores,horas_uso,tasa_interaccion
4920,14,904,149,192,57.39,18.3476
4921,7,243,42,404,28.02,10.1731
4922,9,508,45,163,48.55,11.3912
4923,8,408,63,500,45.72,10.3015
4924,15,516,47,164,57.25,9.8333
4925,19,1614,148,698,56.72,31.0642
4926,13,476,93,857,20.83,27.3128
4927,11,837,160,624,60.91,16.3679
4928,19,628,153,335,48.61,16.0669
4929,21,978,184,510,29.09,39.9385
4930,11,305,40,545,36.84,9.3646
4931,13,707,77,416,33.4,23.4745
4932,18,1141,127,404,65.21,19.4446
4933,17,1112,208,316,25.45,51.8639
4934,12,989,165,464,38.85,29.7005
4935,14,513,47,304,22.82,24.541
4936,16,542,120,788,44.65,14.8275
4937,12,786,190,389,44.29,22.0364
4938,10,430,79,299,57.4,8.867
4939,13,215,22,244,46.77,5.0668
4940,11,536,92,653,37.31,16.8317
4941,9,588,77,166,34.62,19.2109
4942,13,426,90,119,50.99,10.1199
4943,5,191,18,948,37.88,5.5168
4944,14,948,114,156,39.86,26.6457
4945,12,839,118,385,40.4,23.6861
4946,18,1312,320,414,46.1,35.3977
4947,20,755,143,320,40.7,22.0617
4948,10,378,81,275,20.31,22.6019
4949,10,327,49,261,32.98,11.4015
4950,16,827,81,330,42.17,21.534
4951,19,601,126,332,55.71,13.0489
4952,11,764,153,284,22.94,39.9793
4953,15,259,64,394,53.4,6.0491
4954,9,588,108,187,50.13,13.8837
4955,7,396,70,385,53.03,8.7874
4956,8,322,79,107,62.55,6.4113
4957,13,528,52,304,40.32,14.3856
4958,12,241,38,356,38.52,7.2431
4959,8,333,51,221,47.41,8.0987
4960,5,139,18,100,44.91,3.4962
4961,9,524,75,212,26.15,22.9064
4962,10,749,129,270,28.37,30.9499
4963,13,534,60,481,40.68,14.6026
4964,15,285,46,198,49.93,6.6299
4965,14,502,51,205,42.02,13.1594
4966,10,538,104,269,37.6,17.0733
4967,14,654,60,215,36.82,19.392
4968,15,559,45,181,35.18,17.1709
4969,12,312,40,599,41.33,8.5171
4970,10,792,78,414,45.8,18.9972
4971,13,481,57,74,33.93,15.8549
4972,8,521,65,266,36.53,16.0434
4973,13,487,103,974,34.35,17.1775
4974,9,612,106,155,48.85,14.6973
4975,12,323,56,377,36.74,10.3157
4976,11,417,78,318,27.43,18.044
4977,11,650,97,485,58.34,12.8047
4978,2,91,17,241,42.08,2.5666
4979,6,194,21,311,37.03,5.8068
4980,14,489,88,310,43.29,13.3292
4981,8,300,39,356,41.13,8.2424
4982,17,537,111,303,53.21,12.1786
4983,5,116,13,171,46.97,2.7465
4984,9,451,45,182,39.73,12.485
4985,13,840,105,456,25.62,36.8807
4986,14,284,46,191,33.29,9.9136
4987,7,234,51,137,47.72,5.9727
4988,20,694,124,518,31.63,25.8622
4989,16,1282,151,479,40.23,35.6223
4990,10,338,81,287,23.88,17.5445
4991,12,945,124,849,25.34,42.1923
4992,17,628,61,232,35.68,19.3084
4993,12,605,121,499,27.83,26.0893
4994,12,402,49,638,27.02,16.694
4995,7,527,61,782,25.98,22.6358
4996,11,456,82,301,47.56,11.312
4997,8,165,29,63,40.67,4.7702
4998,10,268,30,375,33.79,8.8191
4999,13,912,204,996,31.26,35.702
5000,10,437,107,620,50.47,10.7783
